File_Name,Tempo,Label,Chroma_STFT_Mean,Chroma_STFT_Var,RMS_Mean,RMS_Var,Spectral_Centroid_Mean,Spectral_Centroid_Var,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Var,Spectral_Rolloff_Mean,Spectral_Rolloff_Var,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Var,Harmony_Mean,Harmony_Var,Perceptr_Mean,Perceptr_Var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var
reggae.00048,89.10290948,reggae,0.39017743,0.09239705,0.120221734,0.001547224,2672.851913,833249.4475,2549.790518,122569.312,5607.942217,2025143.616,0.11116763,0.005031958,2.82E-07,0.008962102,-2.08E-05,0.003099063,-123.6702,3870.2854,66.22945,1021.93646,8.166251,475.10904,49.74261,295.11465,8.53298,227.23196,25.891525,193.25072,-5.3857017,166.41809,12.881204,96.90113,-2.5626621,72.85907,6.796757,80.33019,-3.5737686,74.527916,7.6419005,65.53533,-2.0511,54.394043,4.9222646,58.711414,3.671438,50.06594,4.1358123,51.480854,-2.0535047,50.959934,6.7793202,43.28666,-2.8384755,44.481842,-2.375996,43.70383
reggae.00049,95.703125,reggae,0.37071943,0.088069044,0.13297951,0.002236745,2322.063171,557758.3511,2803.75491,268273.9433,5450.165291,3428237.163,0.080689515,0.002425434,5.01E-07,0.010627552,3.79E-06,0.003818157,-121.489944,4114.653,89.5858,738.9414,23.790337,433.97583,32.785526,335.0319,8.8694725,139.29848,-2.6014779,113.96631,6.639092,81.26621,1.7852178,55.272816,-2.9367929,55.3899,-3.0949647,57.18553,-0.6959443,44.498302,-5.4260287,41.866653,-6.542308,43.79497,-4.702367,38.539158,-3.2889223,45.527164,-6.4562607,40.482155,-6.6425066,39.73145,-4.406873,33.72635,-3.1613383,31.566446,-3.9853365,39.10448
reggae.00050,95.703125,reggae,0.46001703,0.08359161,0.13103049,0.004028843,2954.818579,1840848.321,2690.155877,281532.3797,5869.113492,5274065.145,0.127036582,0.008714255,-1.34E-06,0.011319354,-7.17E-06,0.005078975,-104.933464,5367.975,66.42192,1922.9745,-2.3092995,435.46298,24.60506,330.0794,8.405308,186.94194,6.764181,198.9036,1.6801283,174.16435,5.182534,158.064,1.0469638,141.75584,2.1926835,100.79523,2.9522212,81.2222,4.577895,64.12956,4.1976614,87.9843,3.092881,61.163876,-1.4190569,59.243324,0.23028654,52.453487,1.0844629,75.52036,-2.3328247,58.394516,-2.8986354,44.405865,-2.192573,43.150055
reggae.00051,86.1328125,reggae,0.5695055,0.07300999,0.11750304,0.003290465,4273.650129,2503506.973,2876.274873,203127.5701,7673.056335,3517128.5,0.274630825,0.028718404,0.000751259,0.002382794,0.001411541,0.010232732,-154.97037,6080.3984,-1.4615422,2528.7292,22.346052,766.26575,30.443342,397.44308,2.093684,185.12218,28.623194,103.41796,17.0027,130.32141,13.4395485,143.03879,8.497659,68.76151,6.5052567,92.655464,9.79015,59.78832,10.916587,58.00592,2.1764443,65.3154,1.632129,58.990337,6.3421397,82.688675,6.9040174,63.04206,-7.808254,93.18376,4.7116113,50.615963,3.4327328,69.17104,0.67967755,52.392258
reggae.00052,99.38401442,reggae,0.502262,0.08377748,0.1899879,0.008365612,3289.023546,1508205.84,3253.310614,220133.9752,7286.557821,3868697.746,0.134067001,0.009698303,-0.001686413,0.016368754,0.001732334,0.013612923,-85.284035,3295.3325,60.939976,1175.4138,34.796627,594.5508,19.791687,418.78943,16.711823,333.3665,7.9517903,202.20618,9.296489,131.52835,11.353253,118.31585,1.3722411,135.62244,-0.08378116,89.99862,6.410583,92.17932,3.6274137,73.06535,5.660083,82.52686,7.200557,70.43585,-0.8509936,62.518097,3.2466633,63.10172,-2.6966462,46.6827,0.35601613,61.13572,4.7458844,60.709915,0.30303088,43.14202
reggae.00053,75.99954044,reggae,0.46922228,0.08926987,0.06308439,0.001843661,2003.672575,1516094.302,2296.347169,518722.5317,4157.357073,6650907.264,0.089753495,0.007493877,2.55E-06,0.002523209,7.36E-05,0.001932951,-251.3707,7632.999,105.89967,1207.8181,2.1344466,1210.665,32.512024,285.68314,16.537008,250.08461,8.280577,146.28146,10.363938,140.30121,5.4908657,93.86339,0.87177294,100.331955,8.341186,73.22405,-0.6393007,88.102776,9.87901,69.764984,-1.8562008,63.459156,4.424777,42.69122,1.841347,44.994377,4.24208,36.76423,-0.20010316,32.296978,2.253603,27.741499,0.95222926,32.8989,1.3119128,38.12701
reggae.00054,143.5546875,reggae,0.39636138,0.092989676,0.0969165,0.002182978,2542.615358,1668359.721,2726.347724,537337.4208,5477.877008,7368903.204,0.101577228,0.006733152,-0.005717044,0.007368452,-0.002753703,0.002168759,-182.20235,6237.695,83.476616,1627.5402,4.896836,941.32983,12.707846,416.4537,30.082264,235.65608,17.215109,170.8478,6.1040616,142.58221,7.693119,121.38831,7.1432524,90.52336,8.879248,72.61909,-2.1418488,99.763626,5.7274423,63.677284,1.4597899,73.138115,-4.9416585,80.753044,2.9084573,66.1625,2.197425,59.070694,-3.2194936,63.452667,0.7653411,71.073715,-1.6918917,70.96161,-0.636242,84.67016
reggae.00055,129.1992188,reggae,0.46176106,0.08100784,0.11294707,0.000660257,2525.332929,1017243.378,2839.713227,252487.6004,5594.935696,4948628.123,0.082196276,0.002931713,-0.000280399,0.006693567,-0.001362288,0.003832414,-130.3405,4247.925,84.30857,1137.6174,29.348583,695.98303,23.83271,317.08224,8.2713785,144.12422,13.860327,74.36833,2.2296014,63.38724,2.9293911,60.958393,2.5794442,46.807022,0.09680097,56.151028,2.333518,46.012653,2.7436357,31.65109,3.7504761,39.163532,3.789536,35.236614,2.1364646,54.688335,3.139199,48.385735,0.16445106,46.150112,2.395157,48.72558,-4.119112,49.65649,-1.7622523,45.72862
reggae.00056,161.4990234,reggae,0.3703933,0.09321994,0.100515485,0.002469003,2173.7902,912225.376,2460.293289,359070.9514,4658.666029,4678497.369,0.083156978,0.003062288,-0.005425413,0.007020208,-0.002669431,0.002693187,-162.47736,6074.2812,98.506935,1060.256,-1.6438144,566.0978,20.825224,363.41458,12.04228,317.84314,11.752096,187.96428,6.091518,139.52908,4.96957,103.0101,1.6865855,115.54735,3.0405064,84.55321,-0.8701565,72.93601,4.1169558,67.69929,3.419449,67.712906,-1.40015,62.071556,2.275635,66.916245,-3.706876,79.659874,-6.483101,83.8488,2.5902317,94.91873,1.4050131,87.73825,2.2335386,76.483795
reggae.00057,95.703125,reggae,0.37287915,0.09510569,0.103379786,0.002301562,2169.074985,1077207.13,2576.465396,432659.5547,4771.711182,5848048.695,0.078842883,0.003270999,-0.005081332,0.007049454,-0.003375282,0.002662344,-177.52011,6645.9907,98.31111,1625.5709,14.755117,679.7972,21.152811,493.21732,14.985964,257.8091,10.221001,135.68771,4.956933,153.4678,0.84101593,122.652664,4.855819,135.02109,6.8703866,110.90054,3.5444672,69.90457,-0.3519101,79.41072,0.5710388,84.226494,1.3686818,92.78867,2.0101295,108.0862,-0.31492218,72.82136,-1.372813,67.84576,2.9065158,84.28624,-0.9783118,80.86229,-0.52055955,102.049835
reggae.00058,123.046875,reggae,0.37173706,0.09465554,0.09119109,0.001554137,2630.978528,1321943.694,2827.508247,332479.6591,5697.755492,5761962.789,0.111954243,0.007834762,-0.000932567,0.004225824,-0.001269208,0.003258814,-169.31366,6939.591,83.94983,1057.7317,11.220507,777.52,12.120055,298.51608,21.05947,318.5465,9.506829,184.12628,0.93622756,180.60616,2.2094207,122.61763,0.87792486,110.25352,1.6496502,140.85481,-0.41174114,103.697624,0.7374363,81.77363,-4.7798867,94.64258,-1.7327149,70.236305,-2.0930526,107.693794,-1.411708,74.31174,-4.6562605,76.42053,-0.19787966,63.015675,1.9688926,78.647415,-1.2549882,97.652115
reggae.00059,151.9990809,reggae,0.37585568,0.085602365,0.12645686,0.001964757,2671.459793,823178.7718,2716.559623,203466.6683,5699.270977,3188412.311,0.117361967,0.003772864,-0.00094713,0.008540195,-0.001502456,0.004917429,-93.482254,3891.5562,80.19273,753.7565,-0.3176515,398.74258,15.255078,346.82126,4.350633,275.59802,9.0576935,132.23627,1.68182,317.92484,2.550837,117.38636,-4.29876,119.367676,0.9954448,125.0552,-1.7042422,87.997345,-3.0092678,71.86761,2.2648425,75.84411,-2.086393,60.11106,0.32872862,47.04695,-4.3827252,61.21492,-4.0597878,62.77244,-3.1760676,43.734417,-5.4311557,49.247875,-2.1431112,62.694122
reggae.00060,112.3471467,reggae,0.2990816,0.09169234,0.025826462,0.000341503,2395.488969,858998.5736,2300.532576,150504.5279,4791.603998,2211435.129,0.118502045,0.006042025,-0.002325085,0.000753329,-0.00020125,0.000101578,-301.45944,5544.246,77.23086,1140.0997,-13.6123705,526.9723,39.30977,443.76956,1.6104997,255.59802,16.893175,90.522804,-7.2590733,219.03743,-3.613347,75.46707,1.1474179,80.631256,-3.2763233,64.67368,-8.434024,77.24091,-3.6002204,58.476048,-2.613868,96.00699,-7.234851,63.976624,-2.4432552,59.62796,0.76214427,57.633762,-8.961128,97.80191,-2.653682,44.26838,-5.493318,67.60052,-8.403137,68.029816
reggae.00061,92.28515625,reggae,0.39548552,0.09319591,0.18103966,0.002949603,3123.746873,1222989.811,2918.389432,305410.2186,6474.766056,4403700.198,0.133542845,0.006562046,1.92E-08,0.017177066,-8.43E-05,0.010331048,-74.05514,3053.9363,57.991917,1041.4014,9.140751,715.72644,29.259012,354.023,12.536972,261.44104,-0.18156925,154.10684,0.16388878,173.4948,1.371883,136.68195,-5.086096,197.20816,1.3585657,128.87288,2.8528214,113.59757,-1.5554,81.48388,0.88740623,81.92435,1.0362217,97.60249,-4.3327594,72.116196,-3.7490358,72.12379,-3.6681318,83.42153,-1.0577669,87.16784,-4.1073484,80.5977,-4.13,97.87069
reggae.00062,151.9990809,reggae,0.44496328,0.09740952,0.05732946,0.000937626,2112.42285,1134884.228,2595.001913,435501.5285,4783.210546,6029010.35,0.060844073,0.002926824,-0.003330647,0.002759246,-0.001911835,0.000710248,-265.7504,7489.33,80.62992,1146.1708,9.762896,670.1926,36.671837,368.9377,27.847427,193.31026,12.097127,163.1889,15.03074,135.43784,15.123104,122.344635,6.558442,74.71086,6.276877,72.032455,7.464999,97.94482,5.6444907,69.642365,4.3537455,53.820404,3.0927076,62.577503,2.4058084,60.099785,2.1856523,56.053776,2.4868088,47.675316,1.2768697,44.932877,-0.21976423,49.90712,0.81284064,41.391445
reggae.00063,184.5703125,reggae,0.41607943,0.08983471,0.09760171,0.002223631,1910.704517,503885.6866,2115.320454,340165.5433,3940.168157,2729753.977,0.083335222,0.002227392,-0.002128536,0.007494296,-0.001991094,0.0016658,-168.54839,4095.8667,109.5338,817.1902,-20.65859,647.51105,38.948574,323.1992,7.9597692,232.79541,0.34395412,128.2579,6.055518,104.29772,4.086732,77.780396,-1.3686217,85.2537,0.113137275,84.439804,0.24130176,62.12683,0.3443638,67.810684,5.2999277,68.33883,3.6820307,55.50887,2.8584456,45.550716,4.482372,43.01812,0.81314284,43.976074,3.004575,43.31509,1.5183493,40.269886,2.4492192,44.925354
reggae.00064,172.265625,reggae,0.41666585,0.09862564,0.2678528,0.007309564,3094.390952,1053440.749,3136.002321,198598.3172,6974.84264,3409275.308,0.100864254,0.007601506,-1.14E-07,0.063422486,3.26E-05,0.007290589,-70.058136,3144.9448,54.370975,814.77893,15.569382,748.8035,19.790176,272.83582,27.015215,203.09769,13.236807,170.97522,0.6848603,190.3409,10.065897,121.86662,6.683065,112.52273,-0.30576184,119.5495,2.9682732,121.35492,6.012584,66.605644,1.0904869,83.74998,3.1692073,77.382866,0.24553792,77.34861,3.0418892,49.878216,-5.6019297,57.000633,-1.308973,54.86552,-1.961411,70.09815,-8.719459,64.2046
reggae.00065,89.10290948,reggae,0.3758746,0.09546455,0.2981977,0.014570465,2081.122071,881704.5194,2264.722433,439257.7646,4365.85277,4253886.764,0.082821261,0.002759271,-0.0004352,0.062237162,0.000278872,0.020012824,-66.063065,6987.4062,97.88207,1802.471,-18.832134,568.9204,26.938536,306.11877,14.007006,249.59866,6.009,240.25452,9.442323,170.20041,10.566963,105.828476,-0.14506508,128.96414,8.124061,104.29135,10.53097,146.9933,7.996668,109.343,3.8080115,64.52748,4.0102353,61.822178,2.716869,51.390503,0.42484146,50.153812,-4.1968684,45.016453,0.10585044,44.062252,0.14438888,43.935997,-3.1551206,37.936478
reggae.00066,161.4990234,reggae,0.38932496,0.093108445,0.12916782,0.002649999,1628.979106,335237.211,1886.163413,148036.1039,3258.166815,1427526.14,0.067088258,0.001279991,-1.18E-07,0.00971232,1.10E-05,0.00450576,-147.05556,3531.7014,120.133255,954.1719,-21.609074,429.75772,39.656715,337.14618,6.9322424,177.52716,15.089685,166.69456,-1.0239892,195.28178,15.946127,121.484146,2.536824,127.31644,4.493649,118.52961,0.004241212,109.783615,4.3295503,95.85323,4.6404495,68.3071,4.003618,47.99589,3.0510056,63.217888,0.54034406,56.122974,-6.1445694,48.672592,-1.6641569,63.1877,-0.7328549,48.73332,0.19195405,42.88089
reggae.00067,83.35433468,reggae,0.39607257,0.0899035,0.14014482,0.001966335,1728.254305,272396.9384,2361.404749,196427.9575,3517.897547,1936079.304,0.060468327,0.001058306,-0.000196961,0.014052184,-0.000418977,0.002679766,-132.97755,2460.5479,117.14356,563.3813,-2.8255315,321.75604,22.53739,207.0683,25.921839,180.8515,0.27844843,128.38612,13.535485,107.60416,3.4085536,87.24663,4.5330753,60.136806,0.54591894,70.57771,-0.066564105,60.859688,5.1031804,46.456676,-0.16124608,48.438755,1.2712297,38.533012,3.0668733,41.054855,1.3992589,46.135273,-0.54033566,39.734756,0.1414933,36.383247,-1.0437427,38.53569,-0.029012552,43.801136
reggae.00068,135.9991776,reggae,0.3585075,0.100263596,0.095358424,0.001786314,2104.462897,897189.1266,2311.178742,196608.6869,4379.858512,3186197.504,0.0778312,0.003107658,-1.04E-05,0.007134992,5.09E-05,0.001690772,-194.73465,6075.8916,83.06122,1399.6785,-0.76278776,493.6606,32.32048,378.94336,2.794226,217.73618,23.182392,147.25911,2.9927297,291.90247,14.24174,99.22594,8.548837,110.53922,10.435962,156.92702,7.0649824,110.72475,8.808733,81.16066,1.413379,63.31012,5.3996186,51.79826,2.747304,58.126553,5.2500467,55.469517,1.6404417,87.37183,0.5107568,70.04205,1.1352805,76.86663,-1.5689356,68.95316
reggae.00069,143.5546875,reggae,0.36262915,0.08894263,0.12580504,0.00149928,2460.280386,950016.2662,2682.858369,178987.6066,5285.968372,3091039.829,0.080374568,0.003156193,-5.14E-08,0.012138899,1.30E-05,0.002035987,-142.82549,4465.787,83.64071,992.83655,21.93953,629.15045,33.868603,296.10294,4.642506,291.82748,4.1749,187.27367,1.9529145,123.4615,21.81364,82.80642,-5.9511547,83.60413,0.50323486,95.80314,17.42156,83.77798,-11.4276705,68.7224,10.545053,71.91411,2.1858947,79.573845,1.4111186,52.49562,1.7619208,45.372746,-1.3953844,78.57884,2.016969,49.875725,-1.898823,55.337044,0.6257143,54.76348
reggae.00070,172.265625,reggae,0.3807734,0.09625192,0.14911047,0.001794586,2288.367681,569748.1742,2533.797444,209589.2783,5005.278989,2511897.008,0.060985686,0.001179761,-1.21E-06,0.017835662,-1.01E-05,0.003137128,-136.73131,5023.7344,75.61238,746.45154,-5.3248615,497.22787,23.456497,413.98575,0.77311206,219.57677,12.286208,124.43835,4.475244,166.85414,5.1759877,118.45305,-0.052398942,83.51101,9.043488,107.622314,4.8874807,116.18943,2.3334122,93.51776,5.496324,93.57784,0.65968806,117.2852,1.4760345,93.3273,3.8427727,81.23867,-1.5894107,79.29251,-1.7106456,71.22157,-4.438338,72.40817,-9.698051,85.143745
reggae.00071,143.5546875,reggae,0.40876853,0.09661792,0.15083529,0.004891702,3110.220723,1814941.437,2852.735496,268500.9064,6393.35456,4787322.624,0.121589206,0.010874822,1.10E-06,0.013438205,9.91E-05,0.009760545,-141.79128,8522.779,44.11575,2174.8635,21.728647,597.2372,43.323124,398.06125,21.75608,383.4392,11.198306,258.7064,3.5537155,206.66345,15.018743,107.39276,-1.7399637,116.71324,6.4378867,99.12685,6.936146,127.27569,0.73215026,113.04887,3.972216,97.83831,1.4803598,91.57876,4.6681175,85.09521,0.90209883,48.285606,2.2232366,45.91777,3.3828983,67.07358,-2.66589,54.100197,0.51776314,52.585514
reggae.00072,112.3471467,reggae,0.43284577,0.08601949,0.14292854,0.004758391,3089.637185,1311378.529,2973.703815,271609.2987,6574.77138,4659711.841,0.136155697,0.007493782,-1.49E-06,0.008987108,-5.88E-05,0.009514289,-94.20941,6272.107,68.1333,1082.397,4.029281,746.78424,7.6293745,506.84137,12.79709,393.23514,-3.193034,209.30794,-3.9125829,189.07408,3.821845,141.52176,-6.1139255,165.19577,-0.3497744,126.80851,0.3320287,154.57869,-4.674929,87.203354,-3.0047827,94.506325,-2.9575615,80.307465,-3.1939652,86.02998,-4.9221644,106.52376,-5.005428,74.7815,1.3837559,75.59388,-2.1030285,82.96241,-2.102471,56.383205
reggae.00073,83.35433468,reggae,0.4493523,0.090427324,0.1922606,0.001298528,2152.029696,659750.0576,2666.325929,265745.8858,5070.652994,3356265.214,0.051031622,0.00087381,1.38E-07,0.026071498,-5.39E-06,0.004195077,-105.97008,1982.4536,88.03435,755.88416,19.353218,486.77484,30.648142,246.55554,10.009822,212.36465,18.02315,103.3911,3.6549728,90.18737,8.918613,74.68298,5.8205295,70.48594,8.8787155,75.24675,5.6827703,53.97014,10.556988,37.323254,5.887748,48.84407,6.1132298,38.773075,7.048052,41.44974,5.106947,34.195652,4.466489,34.44854,2.1865904,31.165144,1.4028567,34.213196,-1.2546381,36.281315
reggae.00074,172.265625,reggae,0.45434636,0.092986405,0.19225192,0.001299769,2148.196262,653943.8474,2665.102204,263671.1325,5063.283742,3328531.698,0.050993481,0.00087726,-1.10E-07,0.026071614,-1.09E-05,0.004188754,-105.8979,1976.8958,88.18377,749.13916,19.293041,484.4212,30.603642,247.76251,9.997768,214.56967,17.92775,104.280594,3.6731982,91.28231,8.917613,74.99023,5.8576007,70.63525,8.852504,75.72728,5.619667,54.647972,10.515201,37.01758,5.924942,49.13369,6.105522,38.663254,7.059066,41.64695,5.0793915,34.38106,4.47481,34.93755,2.166746,31.25284,1.4121614,34.589756,-1.2210689,36.4783
reggae.00075,143.5546875,reggae,0.3896531,0.09070314,0.17098132,0.006625456,2481.380494,433479.3316,2323.998325,182903.4108,4847.177315,2005647.712,0.13501222,0.00300997,1.46E-05,0.018080434,0.000192973,0.008169242,-63.773735,2766.63,88.247116,701.8822,-27.589104,572.71643,18.60206,258.42212,-3.5912962,410.98065,5.200759,124.216095,0.98756754,117.8487,8.043936,124.38247,-4.399215,88.925125,2.2729883,74.03893,4.151828,94.41177,-2.204693,56.678158,10.272971,70.792534,1.8788111,75.93553,6.2885714,74.23954,4.6964045,53.731777,-7.758048,51.02331,4.5961623,61.89245,-1.5861208,46.638237,0.6270034,58.143036
reggae.00076,161.4990234,reggae,0.44055453,0.09431794,0.21088026,0.006646922,2456.137812,1479027.171,2559.822081,313411.6797,5054.224143,5357121.676,0.088238426,0.005826599,-5.95E-06,0.03041176,-0.000379127,0.012795271,-105.65565,9079.59,76.061005,1815.0325,19.503725,735.6145,36.748367,298.94836,3.7691278,239.10794,11.682267,185.83687,0.07917832,122.09397,7.104076,119.69098,7.6808295,139.14177,10.45565,125.94402,0.9845486,122.72993,-2.1799805,75.15187,-1.5101478,87.73222,2.6466477,69.61514,2.1300302,64.52277,1.4258405,53.09457,3.8427145,50.97043,5.6791573,41.377712,-0.1479828,49.0567,-1.5344436,51.227192
reggae.00077,143.5546875,reggae,0.3954067,0.09062056,0.116578765,0.001520205,1777.839586,330193.8686,2173.800933,151560.9842,3821.177641,1441894.655,0.060888256,0.001317475,-2.87E-06,0.008639558,-8.51E-06,0.002291686,-151.79495,2672.4907,105.13181,750.44104,-6.177225,497.01227,47.958878,197.0685,11.3437,230.99284,15.089311,99.754456,11.640217,112.70911,6.6213846,107.2993,6.830205,59.70661,2.4127133,57.70065,-1.0261004,47.36784,-0.21477084,42.385338,-0.64040405,45.48062,-4.028857,54.124397,-1.7200596,50.135452,-0.65943164,37.083878,-6.973977,55.756996,-2.430766,28.64601,-1.1812309,27.497952,-3.8112738,35.752388
reggae.00078,161.4990234,reggae,0.45274583,0.08293694,0.09435921,0.000980192,2316.624697,1046316.942,2334.614681,364933.5443,4679.324914,4161481.179,0.093749245,0.002801996,-0.001966543,0.005058206,-0.002617664,0.002291515,-175.49596,6893.567,78.04712,1631.5222,-2.5311892,1203.3292,52.85592,428.48053,15.85065,248.44115,24.752264,158.51044,5.301399,106.293915,8.667515,119.99358,6.656062,88.53682,9.806562,109.71772,-3.3486936,151.47202,4.114943,92.97951,2.3601956,78.619934,-3.3549333,62.52169,0.7874115,61.473583,-0.26205757,58.904064,-6.3307433,50.28115,-6.46277,47.204338,-1.258727,48.330994,-6.4548016,64.96833
reggae.00079,151.9990809,reggae,0.47624266,0.09104171,0.08066028,0.002639287,3002.494626,1086121.73,2214.021297,102285.4509,5292.746418,1497904.525,0.186367097,0.012295008,-8.55E-07,0.003847084,-6.38E-05,0.003672824,-155.58315,4553.1978,57.038113,1924.2302,-35.309746,787.41693,33.295895,224.62901,-14.187591,157.32953,25.26532,243.10435,2.5263436,165.99309,4.252801,69.29557,8.490736,81.63916,4.5747023,53.765064,2.8324397,54.781548,2.5824127,71.266426,2.8318624,61.36401,3.612198,29.774979,-2.863799,31.85511,-7.4917164,31.215645,0.19892104,26.259726,-1.4493054,27.13853,-2.1708908,24.839075,-0.061944734,21.5531
reggae.00080,99.38401442,reggae,0.47692558,0.09389059,0.19571492,0.010600089,2539.121009,876112.5028,2644.362516,166313.5299,5260.77136,2788412.905,0.09429757,0.004990526,-0.000154762,0.027665218,-0.001066345,0.008855239,-103.13667,5826.201,67.20503,849.5889,2.212647,719.7972,28.504496,285.32773,4.172197,219.54776,11.874951,225.88058,14.244764,246.62408,14.292829,121.369,3.261752,107.1079,15.854269,145.57181,8.042967,127.3539,4.4690976,51.551975,8.679431,58.845375,8.072271,53.48781,7.982206,70.73285,5.0166245,63.433426,3.7284534,44.3938,-0.33410534,42.825832,-0.93909997,66.891655,-1.0834334,76.86441
reggae.00081,99.38401442,reggae,0.47338873,0.09288932,0.1795402,0.010025118,2566.692787,981042.7657,2629.515115,217422.9079,5313.538532,3139493.264,0.099381661,0.005637128,-0.000131838,0.023556093,-0.001236914,0.007642813,-115.70718,6232.263,67.075645,967.9161,1.8735254,880.5439,29.089333,318.5003,4.004096,255.73627,12.039477,258.29727,14.017004,266.5568,14.940317,130.86589,2.3135846,113.70979,17.086958,167.70819,7.597496,126.08511,4.99896,54.970406,8.5343485,61.65985,8.272093,56.22452,7.8963356,71.79837,5.8686028,64.31161,3.1140947,45.141228,0.04592766,42.989574,-1.5506884,71.966965,-1.2787603,76.82398
reggae.00082,99.38401442,reggae,0.47338873,0.09288932,0.1795402,0.010025118,2566.692787,981042.7657,2629.515115,217422.9079,5313.538532,3139493.264,0.099381661,0.005637128,-0.000131838,0.023556093,-0.001236914,0.007642813,-115.70718,6232.263,67.075645,967.9161,1.8735254,880.5439,29.089333,318.5003,4.004096,255.73627,12.039477,258.29727,14.017004,266.5568,14.940317,130.86589,2.3135846,113.70979,17.086958,167.70819,7.597496,126.08511,4.99896,54.970406,8.5343485,61.65985,8.272093,56.22452,7.8963356,71.79837,5.8686028,64.31161,3.1140947,45.141228,0.04592766,42.989574,-1.5506884,71.966965,-1.2787603,76.82398
reggae.00083,129.1992188,reggae,0.3267012,0.09145052,0.05681595,0.001077577,1366.306035,468047.9382,1736.646891,185305.7641,2562.717631,2599021.295,0.071181437,0.002746899,-0.00221825,0.00315956,-0.001156254,0.000380179,-285.81232,7606.232,138.70361,1416.972,19.84424,1010.49207,35.23696,437.8285,-8.027189,338.54907,7.085637,156.87767,5.403483,260.35294,-3.191105,82.28652,-1.1556779,101.67641,3.19362,105.00826,1.4858727,127.21423,-4.054584,121.07134,-6.3348546,148.8937,-0.9266197,120.262245,-4.369904,135.23692,2.877665,75.94266,1.2375897,135.27386,1.9655807,140.91928,0.7916605,109.24296,-4.2676806,177.6755
reggae.00084,198.7680288,reggae,0.32262853,0.09115817,0.11427192,0.001304821,1787.748786,427394.4719,2120.44046,140452.8012,3818.17998,1693041.938,0.075974372,0.00151439,-0.001428607,0.007964964,-0.00244005,0.002677469,-150.92636,4212.229,111.803,840.94275,2.927329,460.49576,42.73323,203.6024,-3.5899298,251.59517,15.156658,97.70693,3.4394965,125.41445,0.19296403,94.31713,-4.7146034,91.61564,3.8546546,91.34292,-0.8910945,67.43771,-5.3585696,60.677856,0.689756,68.859825,-1.2177814,56.084217,-5.04668,57.669125,-5.063718,52.126198,-8.564089,59.520508,-7.9919143,50.972317,-5.3025365,54.10899,-1.4623712,67.39936
reggae.00085,86.1328125,reggae,0.39593673,0.092713244,0.11959237,0.003572937,1796.828782,277763.9084,1649.26749,45396.03045,3439.30885,449300.0375,0.099363157,0.003846569,-1.53E-05,0.008638416,-0.000275983,0.005196599,-175.08768,8101.8467,116.66507,759.706,-55.140747,676.98676,59.922413,251.07144,1.9667685,343.88873,1.104377,212.30695,14.590327,150.32045,-3.2197506,142.83286,2.7934747,101.652855,5.7058887,109.09921,-1.8393661,102.79609,7.8793874,86.859245,0.39376155,69.85112,0.037213508,72.11468,-1.1662309,58.966007,-4.5111394,48.852585,-2.9468849,39.500633,-3.6807086,40.063175,-2.5063093,37.633602,-7.0526047,39.433723
reggae.00086,129.1992188,reggae,0.6636847,0.048071265,0.35105464,0.014394685,4435.243901,3036843.062,2844.225245,487624.146,7625.37686,8660900.484,0.260147791,0.012653742,0.001035082,0.031626936,0.003960161,0.047445975,42.039433,14724.091,37.371582,4025.9734,-7.9461827,649.9701,4.528272,242.97054,8.987509,350.45258,3.5445337,83.58134,3.1124957,121.39218,1.6373551,49.24819,6.286244,61.468918,1.839294,63.563225,-0.56182516,23.765142,-0.39398807,18.642517,1.6255053,23.87146,2.917417,14.250606,0.3830812,9.769691,-2.3183782,9.169316,-4.13814,15.007279,-2.200352,18.109873,-3.338666,13.487621,-1.8535182,7.956582
reggae.00087,83.35433468,reggae,0.3875852,0.10166246,0.20778288,0.012885939,3296.90034,2114052.277,3065.071747,219679.2465,6910.651045,4943845.572,0.121832403,0.011987642,1.05E-05,0.032826785,-7.49E-06,0.015584214,-110.190475,6224.275,48.530224,1530.2898,29.649078,451.8344,18.42883,429.84943,-0.4788635,211.33005,4.649607,215.46713,-2.266667,169.55688,-6.606981,162.89445,-2.1688485,142.5782,-0.16158266,133.79846,-0.6826527,107.33243,0.54308194,137.07747,1.9096065,112.086815,-1.0507752,107.54381,1.7288483,67.97004,0.82494634,65.38827,-1.684177,77.84233,2.6568694,69.73854,3.0987923,95.881256,3.751805,85.17681
